#data counter step time
0 1 0 0.0
1 2 1 0.0
2 3 12 6.9725157392
3 4 14 11.4794996451
4 5 17 21.2558213902
3 6 23 25.4794996451
4 7 24 25.8407772921
5 8 26 25.8911253987
4 9 28 26.9725157392
3 10 31 32.9725157392
4 11 34 37.5783279885
3 12 36 42.8911253987
2 13 37 45.8407772921
3 14 40 50.6741352326
2 15 42 51.5783279885
3 16 45 60.5037570566
4 17 47 64.5025094974
3 18 51 64.6741352326
4 19 54 76.177602359
3 20 56 77.5037570566
2 21 57 78.5025094974
3 22 58 81.4524433093
4 23 64 86.49537169
5 24 68 87.591476449
6 25 72 91.6374493086
5 26 74 95.4524433093
4 27 75 95.591476449
3 28 76 97.49537169
2 29 79 99.177602359
3 30 80 102.778515185
4 31 83 106.370578194
3 32 84 108.637449309
4 33 88 115.966122148
3 34 90 119.778515185
4 35 93 123.122207014
3 36 95 125.778515185
2 37 96 126.966122148
3 38 99 141.176954127
2 39 103 143.122207014
3 40 104 146.06888536
2 41 106 149.176954127
3 42 109 153.729671505
4 43 111 154.082189182
3 44 113 157.06888536
4 45 116 157.878466729
3 46 122 167.729671505
2 47 123 168.878466729
3 48 124 175.197175249
2 49 128 180.082189182
3 50 129 182.592551576
2 51 133 187.592551576
3 52 134 188.486593701
2 53 136 189.197175249
1 54 139 193.486593701
2 55 140 196.692303689
3 56 142 201.271143659
4 57 145 203.334187945
3 58 149 204.692303689
4 59 150 205.295030639
5 60 152 208.506984772
4 61 158 216.692303689
3 62 159 218.271143659
4 63 160 220.205948247
5 64 163 220.270479488
6 65 164 220.97665807
7 66 166 223.309570528
6 67 175 225.295030639
5 68 176 228.506984772
4 69 177 228.97665807
3 70 180 237.205948247
2 71 181 237.506984772
3 72 182 240.287201612
4 73 184 244.692347176
5 74 188 248.113854875
6 75 192 250.11935652
5 76 194 252.309570528
4 77 195 252.692347176
5 78 198 258.317879205
6 79 200 259.767645814
5 80 204 260.287201612
6 81 205 261.207652345
7 82 207 265.330949064
6 83 208 267.11935652
7 84 211 267.174928403
6 85 212 268.113854875
7 86 220 275.016156585
6 87 222 276.767645814
5 88 223 276.767645814
4 89 224 278.317879205
5 90 225 278.408579369
6 91 229 281.622128604
7 92 233 284.037790525
6 93 234 284.11935652
7 94 240 289.554545641
6 95 244 292.016156585
5 96 245 293.207652345
4 97 246 295.11935652
3 98 247 295.408579369
4 99 250 299.200067254
3 100 252 301.622128604
4 101 255 303.605836125
5 102 259 305.185508685
4 103 261 306.016156585
5 104 262 306.116626385
4 105 266 310.200067254
3 106 267 311.605836125
4 107 268 313.74173038
3 108 270 316.185508685
4 109 271 317.694807415
5 110 279 322.731333982
4 111 281 327.74173038
5 112 282 328.572990421
4 113 286 332.116626385
3 114 287 337.694807415
2 115 290 342.731333982
1 116 291 348.572990421
2 117 292 352.056613717
3 118 294 352.145462339
4 119 296 355.637079574
5 120 300 357.535380922
4 121 302 363.145462339
5 122 305 366.911281169
4 123 311 372.637079574
3 124 312 378.056613717
2 125 313 380.535380922
3 126 315 382.896057295
4 127 319 387.262649981
5 128 321 388.310444669
6 129 323 389.675026576
5 130 325 389.911281169
4 131 330 398.911281169
3 132 333 405.310444669
2 133 334 409.675026576
1 134 335 416.262649981
2 135 336 418.209107547
3 136 338 421.25979137
4 137 340 423.726800458
5 138 342 423.949566431
6 139 348 430.474321422
7 140 354 431.932865993
6 141 356 434.726800458
5 142 357 435.209107547
4 143 358 435.25979137
