#data counter step time
0 1 0 0.0
1 2 1 0.0
2 3 12 2.49320302788
3 4 14 6.04880121096
4 5 16 6.77898859394
5 6 22 10.185281973
6 7 24 12.8686882141
5 8 26 14.048801211
6 9 30 20.0404846493
5 10 31 22.4932030279
6 11 37 24.1876785078
5 12 39 26.7789885939
4 13 40 29.8686882141
5 14 41 29.9793414861
4 15 43 30.185281973
5 16 46 32.689494297
4 17 48 35.7789885939
5 18 51 37.5945945128
6 19 55 43.4555262987
5 20 57 43.9793414861
4 21 58 44.1876785078
5 22 61 44.6233704802
6 23 63 48.487794497
5 24 67 51.5945945128
6 25 68 52.3206127775
5 26 74 57.4555262987
4 27 75 58.689494297
3 28 76 60.3206127775
4 29 79 62.9943992452
3 30 81 64.6233704802
4 31 82 64.8248532228
3 32 84 65.487794497
4 33 89 80.1379609026
5 34 91 83.6068208287
4 35 93 84.8248532228
5 36 94 85.8857715484
4 37 100 88.9943992452
3 38 103 90.8857715484
2 39 104 91.6068208287
1 40 105 94.1379609026
2 41 106 110.225280445
3 42 108 115.909992817
4 43 110 119.317405823
5 44 112 119.446773016
6 45 118 122.932664313
5 46 124 127.225280445
4 47 125 130.446773016
5 48 126 131.304400322
4 49 128 132.909992817
5 50 131 134.373283192
6 51 133 136.067266271
5 52 137 139.317405823
6 53 142 144.805539257
5 54 144 145.932664313
4 55 145 148.304400322
3 56 146 151.373283192
2 57 147 153.067266271
3 58 149 157.34866946
4 59 153 158.061164519
5 60 155 163.369549509
4 61 157 164.805539257
3 62 158 167.805539257
4 63 162 172.039333782
3 64 166 177.369549509
2 65 167 177.369549509
1 66 168 178.061164519
2 67 169 198.983440073
3 68 173 207.495902126
2 69 175 209.983440073
3 70 178 212.156213657
2 71 180 218.495902126
3 72 181 223.87915851
4 73 185 228.329485444
3 74 191 235.156213657
2 75 192 239.329485444
1 76 193 240.87915851
2 77 194 246.021638202
3 78 197 249.163147738
4 79 201 261.300110081
3 80 203 263.021638202
2 81 204 266.021638202
3 82 205 266.675478809
4 83 209 270.45382865
3 84 213 271.675478809
4 85 214 273.563679205
5 86 216 273.752620615
6 87 220 276.540811789
5 88 226 278.300110081
6 89 227 279.894255124
5 90 231 281.45382865
4 91 232 281.563679205
5 92 233 282.065931752
4 93 237 284.752620615
3 94 240 296.894255124
4 95 241 299.289760624
3 96 243 299.540811789
4 97 244 305.326667308
3 98 248 311.065931752
2 99 251 316.326667308
3 100 252 316.970524988
2 101 254 319.289760624
3 102 257 327.597095931
2 103 259 327.970524988
3 104 260 328.125146025
4 105 264 337.784894368
3 106 270 347.597095931
2 107 271 348.784894368
3 108 272 355.746456611
2 109 274 357.125146025
3 110 277 362.14739429
2 111 281 369.746456611
3 112 282 373.451535224
4 113 284 373.716628085
5 114 286 373.74173887
4 115 290 376.14739429
3 116 295 384.716628085
2 117 296 384.74173887
3 118 297 387.551793911
4 119 299 391.617653422
5 120 301 391.904824258
6 121 303 392.996851947
5 122 305 393.451535224
6 123 314 402.750685649
5 124 316 405.617653422
6 125 317 405.758128904
5 126 319 405.904824258
4 127 320 407.551793911
5 128 321 408.05149832
4 129 325 409.996851947
5 130 330 415.824004368
4 131 332 419.758128904
3 132 333 422.05149832
4 133 334 422.589324637
5 134 338 422.840107791
4 135 340 425.750685649
5 136 343 427.010854079
6 137 345 429.771409393
5 138 347 429.824004368
6 139 352 435.487593009
7 140 354 436.297673966
6 141 355 436.589324637
7 142 357 436.650362824
