#data counter step time
21.990899 1 26 32.0912109991
24.327676 2 27 33.100311789
34.772636 3 29 34.772636245
23.225028 4 35 40.2562642564
13.335477 5 42 48.1556180299
19.777397 6 53 62.0057055784
20.930269 7 54 62.2283087616
30.142421 8 60 67.2980393618
11.913800 9 64 76.3910399973
26.458756 10 71 81.4184940479
17.346781 11 80 94.4186211828
17.944138 12 82 95.3627595499
17.914240 13 85 105.27699987
20.633077 14 93 119.342386137
14.337028 15 107 136.415942633
25.669951 16 109 137.012337563
22.066577 17 111 139.078914743
18.772747 18 112 146.179426627
24.990737 19 114 147.406680092
40.443982 20 125 171.726010152
20.111657 21 128 174.837666944
23.873538 22 129 178.711205021
29.826677 23 136 194.53788189
17.915240 24 138 201.624131085
9.367519 25 146 219.278734775
12.318066 26 168 287.398593261
29.519422 27 175 310.172117965
12.133073 28 190 336.34124442
28.262888 29 192 340.069942287
15.440900 30 196 343.782144424
24.138229 31 197 344.208170979
8.826235 32 207 357.65356426
26.272860 33 208 359.055004036
17.772325 34 209 359.827329301
18.280331 35 220 370.933894865
17.957339 36 226 374.891233538
14.182262 37 229 378.073495541
17.293472 38 230 381.366967945
19.415134 39 233 386.054099202
22.837134 40 242 394.891233538
9.371683 41 247 396.547922321
29.009622 42 250 401.176238859
18.777597 43 252 407.325519367
14.284969 44 255 409.992208869
19.790877 45 268 428.824425934
39.041340 46 272 435.03354909
26.133863 47 273 437.95828846
29.492619 48 285 458.564891899
17.221692 49 290 463.983977318
28.197394 50 292 469.762285481
18.871927 51 297 471.855904698
24.208256 52 302 482.064161105
23.109183 53 306 494.936908905
35.822040 54 316 510.758948988
15.058248 55 320 518.872171449
20.032873 56 327 524.905044331
16.365876 57 329 527.270920422
15.105163 58 334 534.376083821
8.617869 59 344 550.901889761
27.021121 60 348 556.284020638
20.304830 61 352 563.206719663
11.910690 62 368 588.354741665
11.614979 63 369 589.089212008
14.119491 64 371 591.474232952
32.761727 65 372 593.444051435
59.516728 66 384 637.605939935
12.908225 67 388 644.02353315
27.509368 68 390 645.115308092
18.525957 69 393 651.54949047
39.130489 70 400 676.833595455
50.809637 71 405 710.643232421
23.288506 72 409 722.931738715
41.707933 73 418 753.639671884
22.893222 74 422 759.532893529
24.914432 75 425 776.532893529
36.554226 76 431 787.532893529
52.219899 77 443 831.831299582
28.000000 78 449 848.831299582
34.293744 79 461 871.831299582
32.443164 80 467 880.115308092
28.312303 81 469 882.831299582
80.316191 82 479 902.831299582
62.338963 83 481 906.115308092
39.971945 84 488 913.703106612
42.143666 85 490 913.831299582
67.237442 86 493 920.115308092
31.768126 87 497 924.703106612
