#data counter step time
34.831765 1 137 190.191686077
36.500552 2 221 314.553584652
46.577882 3 247 382.560367176
31.340674 4 254 402.901040702
50.758495 5 292 471.17454856
26.969102 6 512 747.509151222
34.000000 7 579 861.567912849
44.255531 8 603 900.567912849
69.280358 9 612 908.567912849
78.176778 10 620 916.567912849
56.538346 11 633 942.567912849
59.729216 12 641 953.567912849
122.102605 13 642 959.567912849
66.241531 14 653 970.567912849
88.177483 15 662 975.567912849
46.402936 16 663 975.567912849
71.235777 17 664 976.567912849
104.804951 18 666 978.567912849
59.663376 19 679 995.567912849
45.791512 20 680 995.567912849
102.402834 21 683 995.5762015
88.446105 22 692 1012.5762015
75.677558 23 696 1015.5762015
38.917737 24 712 1032.56791285
61.995190 25 717 1035.5762015
52.027609 26 718 1035.5762015
114.626394 27 719 1035.5762015
205.497384 28 722 1040.91921281
106.170689 29 733 1049.56791285
91.889658 30 734 1051.91921281
78.701092 31 736 1055.5762015
40.000000 32 790 1128.29132917
25.304620 33 803 1152.49407162
32.092651 34 834 1207.04154226
34.898726 35 855 1233.94026807
35.946041 36 921 1290.00478168
34.406353 37 976 1410.55560924
29.935373 38 1046 1488.24969991
47.500690 39 1074 1539.46470729
25.381871 40 1114 1584.11377891
26.494284 41 1176 1686.46204347
40.421395 42 1320 1867.47200854
26.163980 43 1356 1917.5421682
27.281298 44 1645 2299.03732294
28.000000 45 1692 2345.80184059
27.500385 46 1800 2507.14692695
27.363619 47 1803 2514.4953685
50.301954 48 1812 2548.66064363
28.956304 49 1853 2600.93148712
26.902965 50 1875 2630.08032324
48.947028 51 2300 3178.46503296
47.059044 52 2314 3189.46503296
50.193550 53 2352 3229.49517396
92.331021 54 2420 3346.29007134
40.629998 55 2423 3349.29007134
49.114799 56 2459 3418.23508146
29.085606 57 2514 3496.00604531
28.114651 58 2766 3845.49777094
51.301027 59 2868 3930.36419297
40.791303 60 2943 4033.5992715
39.225808 61 2944 4036.5992715
57.188756 62 2957 4054.48768242
43.918999 63 2961 4062.48768242
70.299569 64 2964 4065.48768242
38.535969 65 2972 4079.48768242
25.140807 66 3029 4147.68621666
71.924514 67 3037 4161.68621666
57.169260 68 3045 4169.68621666
55.650698 69 3062 4188.09021073
58.665479 70 3091 4229.00320386
29.202345 71 3097 4242.09021073
64.269937 72 3102 4249.00320386
63.166840 73 3110 4259.09021073
66.831900 74 3167 4357.00320386
111.845178 75 3168 4359.09021073
95.352433 76 3180 4376.09021073
154.696490 77 3185 4380.00320386
86.133399 78 3186 4380.00320386
43.147970 79 3190 4384.09021073
59.313006 80 3192 4385.00320386
37.565614 81 3204 4407.00320386
74.009555 82 3210 4418.09021073
44.441652 83 3214 4424.00320386
30.124107 84 3247 4471.90611299
41.556582 85 3262 4491.90611299
25.288998 86 3287 4525.90611299
66.577390 87 3308 4545.90611299
55.381305 88 3321 4553.91808187
45.734556 89 3409 4709.45915228
50.107232 90 3447 4780.93610705
42.667535 91 3458 4800.60364228
43.908017 92 3474 4830.78669815
39.235279 93 3526 4920.81579297
30.790171 94 3746 5267.12737401
25.887990 95 3756 5278.80899841
83.951161 96 3804 5318.88697807
44.666102 97 3871 5410.49623862
28.371335 98 3891 5432.54718856
26.585697 99 4037 5622.17846689
27.345057 100 4049 5636.17846689
40.787912 101 4057 5644.65267579
44.985289 102 4065 5653.17846689
60.195414 103 4070 5655.55025836
59.573645 104 4163 5776.61749396
56.235655 105 4258 5918.43664574
77.276918 106 4299 5952.43664574
75.251600 107 4305 5957.55759887
87.972150 108 4315 5968.55759887
35.673466 109 4335 5983.43664574
91.806598 110 4342 5990.62883089
32.519437 111 4349 5996.35484404
43.148882 112 4411 6142.78927148
35.529001 113 4570 6355.33795523
39.522771 114 4586 6383.86072656
61.311022 115 4700 6547.31585404
32.936380 116 4837 6771.05597734
29.158818 117 4840 6772.93801195
35.611827 118 4867 6809.93801195
32.984807 119 4875 6820.93801195
42.290101 120 4901 6853.05597734
31.969953 121 4959 6915.47226157
26.447015 122 4968 6923.7623841
