#data counter step time
16.895750 1 16 16.8957496398
32.389856 2 21 35.2856053701
30.420011 3 28 51.7056163462
23.234857 4 35 60.9404729198
13.316840 5 44 67.9112188917
38.941827 6 61 101.466674687
22.754742 7 66 106.452047397
14.303279 8 68 106.755326001
22.308268 9 71 115.063593944
40.608448 10 84 144.672041494
29.199977 11 89 153.872018043
14.000000 12 94 161.393967724
34.978110 13 95 164.393967724
31.872771 14 106 183.340566101
18.972832 15 109 188.31339846
27.980991 16 116 199.294389935
21.581718 17 122 206.921883142
27.098850 18 127 217.020733613
22.925979 19 132 228.946712789
24.508300 20 135 236.455013013
13.033705 21 148 253.346789669
17.296522 22 160 259.643311463
8.844687 23 161 262.844703469
14.000000 24 162 262.909561143
37.858071 25 163 263.313084224
23.266250 26 168 265.909561143
26.588794 27 182 291.817380344
21.193879 28 188 299.011258943
20.680709 29 189 305.691968206
46.906130 30 203 335.59809836
21.571702 31 207 345.181105848
40.864387 32 219 370.704764229
24.594707 33 220 372.299470939
41.342250 34 238 407.116077197
28.645462 35 241 409.76153903
11.935768 36 244 414.185739381
14.581176 37 262 429.573259014
17.630561 38 271 439.203820229
20.698722 39 274 446.573259014
23.670717 40 275 448.874537123
31.768723 41 278 457.81033665
20.152811 42 287 499.122656844
20.829688 43 303 521.069398679
16.801396 44 308 523.870795092
20.337548 45 312 533.208342676
19.950668 46 313 539.159011011
15.111971 47 333 568.055152076
47.784170 48 334 569.943181225
14.375437 49 335 569.984817353
15.173439 50 339 577.158256413
26.854527 51 356 591.70477726
11.063757 52 364 597.66496116
18.379506 53 369 600.601204191
22.039816 54 375 608.70477726
13.932115 55 376 608.892432979
23.996105 56 377 611.960317932
36.681841 57 384 634.574274006
22.336856 58 387 648.911129601
47.810157 59 392 679.721286858
29.698024 60 399 698.419311319
32.838932 61 410 717.258243231
26.034741 62 415 723.292984169
22.129686 63 418 728.422670633
21.812866 64 419 730.235536407
25.326223 65 422 738.561759409
41.633207 66 437 760.194966365
20.239270 67 438 760.434236623
12.744477 68 450 778.320902916
19.674135 69 457 786.995038178
37.705901 70 458 788.576425964
13.192768 71 477 818.723939835
44.339022 72 479 820.334059924
14.892731 73 480 822.616670669
27.107269 74 491 835.723939835
13.247657 75 495 845.406211826
39.040091 76 509 873.446302633
15.982281 77 510 875.428584047
14.465494 78 523 891.501379617
26.017719 79 524 893.446302633
29.944923 80 531 907.446302633
34.459226 81 533 912.344075323
46.737058 82 544 942.081133782
31.000000 83 548 950.081133782
35.490647 84 554 964.081133782
41.040659 85 563 981.081133782
34.612971 86 569 989.081133782
53.073585 87 570 992.081133782
58.555076 88 574 995.081133782
26.626681 89 582 1006.08113378
34.603641 90 584 1012.08113378
22.163318 91 593 1020.08113378
67.072837 92 604 1040.08113378
80.057348 93 608 1043.87052528
26.355807 94 626 1063.53117141
74.359686 95 627 1066.87052528
15.552244 96 633 1074.87052528
16.715541 97 645 1096.84418212
37.140997 98 646 1097.12864064
